username,timestamp,content,replies,retweets,likes,mentions,hashtags,permalink,source_tag
IAmThejasMysore,2026-01-07T10:05:31.000Z,tomo opening mine flat.... yours ? #nifty #banknifty #sensex,1,0,0,[],['#nifty' '#banknifty' '#sensex'],/IAmThejasMysore/status/2008842425213800771,#banknifty
HeeraLalGSharma,2026-01-07T10:05:08.000Z,आज के दौर में सबसे ज़्यादा परेशानी मानव अपने ही शौक की वजह से भुगत रहा है ।। सबसे मुख्य कारण उनमे से है बिना विचारे किसी भी महत्वपूर्ण क्षण को सबसे आगे रहने की सोच में सोसल मीडिया पर तुरंत साझा करना ।। #nifty #elliottwave #banknifty #update #StockMarket,0,0,2,[],['#nifty' '#elliottwave' '#banknifty' '#update' '#stockmarket'],/HeeraLalGSharma/status/2008842328421839230,#banknifty
IAmThejasMysore,2026-01-07T09:36:42.000Z,#banknifty good short covering can come 60900 ce cmp 240 SL 218 #nifty #sensex,0,0,0,[],['#banknifty' '#nifty' '#sensex'],/IAmThejasMysore/status/2008835174273102288,#banknifty
ChartWizMani,2026-01-07T09:34:09.000Z,"NIFTY is stuck in a rising wedge — making higher lows but struggling to post strong new highs. The range is tightening, and momentum is slowing. A decisive move will define the next trend. #NIFTY #banknifty",0,0,0,[],['#nifty' '#banknifty'],/ChartWizMani/status/2008834531521175563,#banknifty
master_trust,2026-01-07T09:29:02.000Z,"Bank Nifty trades below 60k, PSU Bank index snaps 7-day gains #banknifty #nse #bse #invetsing #mastertrust",0,0,0,[],['#banknifty' '#nse' '#bse' '#invetsing' '#mastertrust'],/master_trust/status/2008833246503842104,#banknifty
ZeeBusiness,2026-01-07T09:27:20.000Z,Editors take | क्या हैं आखिरी घंटे के बड़े सवाल? बाजार में गिरावट की क्या है वजह? शॉर्ट टर्म के लिए बन गया है Bank Nifty का Top? किन लेवल्स के नीचे Nifty में और बढ़ेगी कमजोरी? जानिए @AnilSinghvi_ से #Nifty #BankNifty #Stockmarket,0,1,8,['@AnilSinghvi_'],['#nifty' '#banknifty' '#stockmarket'],/ZeeBusiness/status/2008832816487031108,#banknifty
ZeeBusiness,2026-01-07T09:21:46.000Z,Nifty के लिए 26100 का लेवल अहम क्यों? आज किन लेवल्स पर बंद होगा Nifty? Nifty Bank दे रहा है कमजोरी के संकेत? जानिए अनिल सिंघवी से... #Nifty #BankNifty #StockMarket #TradingTips @AnilSinghvi_,0,0,1,['@AnilSinghvi_'],['#nifty' '#banknifty' '#stockmarket' '#tradingtips'],/ZeeBusiness/status/2008831416663179749,#banknifty
JD_TheTrader,2026-01-07T09:19:13.000Z,Din Bhar Trade Karne Se Kuch Nahi Hoga Trade Kab Karna Hai aur Exit Kab Karna Hai Yeh Janna Jaruri Hai We Share High Conviction Trades http:// t.me/banknifty_JD Join Our Telegram Channel #Nifty #BankNifty #Sensex #Trading #Investing #OptionsTrading #OptionBuying #Stocks,0,0,0,[],"['#nifty' '#banknifty' '#sensex' '#trading' '#investing' '#optionstrading'
 '#optionbuying' '#stocks']",/JD_TheTrader/status/2008830775786102956,#banknifty
prsablue,2026-01-07T13:43:18.000Z,"#JBCPHARMACHEM Repetition is the quiet teacher. Keep drawing simple lines, channels & timeless patterns specially ascending triangles, cup & handles, inverse H&S..until your eyes see without effort. #nifty #nifty50 #sensex #stockmarket #banknifty #StocksToWatch #giftnifty",1,0,2,[],"['#jbcpharmachem' '#nifty' '#nifty50' '#sensex' '#stockmarket'
 '#banknifty' '#stockstowatch' '#giftnifty']",/prsablue/status/2008897232951738480,#nifty50
BHUPIND34528769,2026-01-07T13:40:18.000Z,"Even if you are not into coding , you will still get what data I’m trying to filter out from market . Right answer expectation in comment #OptionsTrading #Nifty50 #Coding",0,0,0,[],['#optionstrading' '#nifty50' '#coding'],/BHUPIND34528769/status/2008896477142319253,#nifty50
NiftyNerve,2026-01-07T13:32:00.000Z,"Most traders lose money not due to bad trades, but due to overtrading. We focus on quality, not quantity. Join free http:// t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction #BankNifty #NiftyCharts #MarketUpdates #NiftyTrading #HeroZero",0,0,0,[],"['#nifty' '#sensex' '#nifty50' '#stockmarket' '#niftyanalysis'
 '#priceaction' '#banknifty' '#niftycharts' '#marketupdates'
 '#niftytrading' '#herozero']",/NiftyNerve/status/2008894388999438649,#nifty50
financialsarthi,2026-01-07T13:30:00.000Z,Tomorrow’s (8 th JAN 2026) Thursday levels. Must Known Support & Resistance Get ready for a breakout or fakeout — levels decide the game! #Nifty50 #banknifty,0,0,0,[],['#nifty50' '#banknifty'],/financialsarthi/status/2008893887168069993,#nifty50
BMS_MONEY,2026-01-07T13:30:00.000Z,Value of ₹1 Lakh in 3Y - Arbitrage Funds (31-Dec-2025) https:// bmsmoney.com/eng/mutual-fun d/top-performing-arbitrage-fund ... #MutualFunds #MutualFundsSahiHai #nifty50 #NiftyIT #sensex #India,0,0,0,[],"['#mutualfunds' '#mutualfundssahihai' '#nifty50' '#niftyit' '#sensex'
 '#india']",/BMS_MONEY/status/2008893886144401630,#nifty50
jkumarchennai,2026-01-07T13:26:29.000Z,Open Interest Analysis : #Nifty #nifty50 #NiftyBank #banknifty #OptionsTrading #stockmarketcrash #Options #stockmarkets #StockMarketIndia,0,0,0,[],"['#nifty' '#nifty50' '#niftybank' '#banknifty' '#optionstrading'
 '#stockmarketcrash' '#options' '#stockmarkets' '#stockmarketindia']",/jkumarchennai/status/2008893000211177734,#nifty50
MALLIKARJUN1986,2026-01-07T13:21:02.000Z,Nifty Prediction for Tomorrow | BankNifty tomorrow https:// youtu.be/a5Sqth9Tk6g #nifty #Nifty50 #NiftyBank #banknifty #daytrading #OptionsTrading #INTRADAY #IntradayTrading #TradingTips #TradingSignal #MarketUpdate,0,0,0,[],"['#nifty' '#nifty50' '#niftybank' '#banknifty' '#daytrading'
 '#optionstrading' '#intraday' '#intradaytrading' '#tradingtips'
 '#tradingsignal' '#marketupdate']",/MALLIKARJUN1986/status/2008891630255022252,#nifty50
CapitalMarket17,2026-01-07T10:25:12.000Z,Sensex Slumps 307 Pts: Realty and Auto Stocks Drag Market Below Key Supports Like | Share | Follow | Comment For Daily Updates. https:// capitalmarket.com #Sensex #Nifty50 #StockMarketIndia #RealtyStocks #AutoSector #MarketCorrection #DalalStreet #Investing #BSE #NSE #FinancialNews,0,0,1,[],"['#sensex' '#nifty50' '#stockmarketindia' '#realtystocks' '#autosector'
 '#marketcorrection' '#dalalstreet' '#investing' '#bse' '#nse'
 '#financialnews']",/CapitalMarket17/status/2008847378087068059,#nifty50
stockeglee,2026-01-07T10:22:27.000Z,"Nifty 50 Heatmap | Jan 7, 2026 IT & Metals shine while Autos & Pharma drag. Gainers: Titan, Wipro, HCL Tech, Infosys, JSW Steel Losers: Maruti, Cipla, Power Grid, Bharti Airtel Banks mixed: ICICI Bank up, HDFC Bank down. #Nifty50 #StockMarket #TradingView #Heatmap",0,0,0,[],['#nifty50' '#stockmarket' '#tradingview' '#heatmap'],/stockeglee/status/2008846688442827066,#nifty50
truecosmos,2026-01-07T10:22:27.000Z,"Tomorrow, on 08/01/2026, the NSE Nifty50 index is expected to close positively at 3:30 PM. #nse #nifty #nifty50 #sebi",0,3,7,[],['#nse' '#nifty' '#nifty50' '#sebi'],/truecosmos/status/2008846686714810729,#nifty50
MrPz97,2026-01-07T10:18:41.000Z,Volatile Move Capture.. Total Days P&L Verified = 5 ROI = + 0.687 % #Nifty50 #Sensex #StockMarket #Banknifty #OptionsTrading #Zerodha,0,0,1,[],"['#nifty50' '#sensex' '#stockmarket' '#banknifty' '#optionstrading'
 '#zerodha']",/MrPz97/status/2008845738659455049,#nifty50
WD_Gann_Trading,2026-01-07T07:15:26.000Z,Nifty analysis for fresh position. Check out telegram. Link in Bio! #Nifty #Nifty50 #StockMarket #OptionsTrading #Niftybank,0,0,0,[],['#nifty' '#nifty50' '#stockmarket' '#optionstrading' '#niftybank'],/WD_Gann_Trading/status/2008799623721480420,#nifty50
naval2108,2026-01-07T07:15:21.000Z,Nifty can go 26900 #nifty50,0,0,0,[],['#nifty50'],/naval2108/status/2008799600896036996,#nifty50
bihari_bhaiya9,2026-01-07T07:02:58.000Z,Sensex Hero zero Trade Buy sensex 85200 ce @66 .hold till Expiry day. #sensex #nifty50 #educationpurpose,1,0,0,['@66'],['#sensex' '#nifty50' '#educationpurpose'],/bihari_bhaiya9/status/2008796486537277542,#nifty50
imSagarAchari,2026-01-07T07:02:28.000Z,Buy Nifty 26100CE at 127 SL 118 #Nifty50 #niftyOptions #sensex #optionsTrading #optionbuying #StockMarketIndia #banknifty #RiskManagement #Optionselling #banknifty,0,1,4,[],"['#nifty50' '#niftyoptions' '#sensex' '#optionstrading' '#optionbuying'
 '#stockmarketindia' '#banknifty' '#riskmanagement' '#optionselling'
 '#banknifty']",/imSagarAchari/status/2008796361345691655,#nifty50
aradhya_gupte,2026-01-07T06:55:58.000Z,"Some of the mid cap stocks which under-performed in the last 6 months may climb. Rest of the stocks, especially the Large Caps will likely fall big in the coming 1st 6 months of 2026. #nifty50 #nifty500 #StockMarket #stockmarketsindia",1,0,0,[],['#nifty50' '#nifty500' '#stockmarket' '#stockmarketsindia'],/aradhya_gupte/status/2008794725399310458,#nifty50
2026Ashish51223,2026-01-07T06:55:12.000Z,#tataelxsi's view. #Nifty #Nifty50 #NiftyBank #NIFTYIT #ITWelcomeToDerry #StockMarketIndia #stockupandsave,0,0,1,[],"['#tataelxsi' '#nifty' '#nifty50' '#niftybank' '#niftyit'
 '#itwelcometoderry' '#stockmarketindia' '#stockupandsave']",/2026Ashish51223/status/2008794530137731417,#nifty50
VivekMishr44033,2026-01-07T06:54:42.000Z,#ARSSBL CMP- 666 Target- 700/740+ Post only for educational purpose...take your decision wisely. Stock specific market #Nifty50,0,0,0,[],['#arssbl' '#nifty50'],/VivekMishr44033/status/2008794405663371433,#nifty50
dinanath_tandan,2026-01-07T06:52:53.000Z,Green close #nifty #sensex #nifty50,0,0,0,[],['#nifty' '#sensex' '#nifty50'],/dinanath_tandan/status/2008793949604114473,#nifty50
myfin_tv,2026-01-07T02:31:35.000Z,"രാവിലെ 7 ന്, ഗിഫ്റ്റ് നിഫ്റ്റി 72.50 പോയിന്റ് അഥവാ 0.28 ശതമാനം ഇടിഞ്ഞ് 26,208.50 ൽ വ്യാപാരം നടത്തുന്നു. ബുധനാഴ്ച ദലാൽ സ്ട്രീറ്റ് നെഗറ്റീവ് തുടക്കത്തിലേക്ക് നീങ്ങുന്നതിന്റെ സൂചനയാണിത്. #nifty50 #nifty #indianstockmarket #marketupdate #suprapacific",0,0,0,[],['#nifty50' '#nifty' '#indianstockmarket' '#marketupdate' '#suprapacific'],/myfin_tv/status/2008728190609748092,#nifty50
ETNowSwadesh,2026-01-07T02:31:12.000Z,#PowerTrade LIVE | बाजार में कमाई की सटीक स्ट्रैटेजी - निफ्टी और निफ्टी बैंक में क्या करें निवेशक? - खबरों के दम पर किन शेयरों में आज दिखेगा एक्शन? #StockMarket #Nifty50 #Sensex #NiftyBank #StocksInNews @vishwamohansing @abhisheksatya,0,0,3,['@vishwamohansing' '@abhisheksatya'],"['#powertrade' '#stockmarket' '#nifty50' '#sensex' '#niftybank'
 '#stocksinnews']",/ETNowSwadesh/status/2008728093171806210,#nifty50
Gauravzone121,2026-01-07T02:30:24.000Z,#IPCALAB Candle also speaks @cadalukaanubhav @the_chartereds #Nifty50 #sensex,0,0,2,['@cadalukaanubhav' '@the_chartereds'],['#ipcalab' '#nifty50' '#sensex'],/Gauravzone121/status/2008727893669802236,#nifty50
researchrks,2026-01-07T02:25:36.000Z,"Our smart tool is ready to capture time of reversal for #Nifty50 listed all stocks .i.e. #HDFCBank #Reliance #ICICI #SBIN #TCS #ITC many more! A smart tool, fully dynamic & sync with google finance on Live data For #Nifty #NiftyBank #OptionsTrading Intraday for following us!",0,0,1,[],"['#nifty50' '#hdfcbank' '#reliance' '#icici' '#sbin' '#tcs' '#itc'
 '#nifty' '#niftybank' '#optionstrading']",/researchrks/status/2008726683772481814,#nifty50
TradeWith_Varun,2026-01-07T01:36:44.000Z,#Nifty50 Levels to watchout for today. Simple and effective. Resistance : 26250 levels Support : 26100 levels Index management at its peak at the moment!! #StockMarketIndia #trading,0,0,0,[],['#nifty50' '#stockmarketindia' '#trading'],/TradeWith_Varun/status/2008714385175482760,#nifty50
NiftyNerve,2026-01-07T01:32:00.000Z,"Successful traders respect the market Overconfidence or chasing moves often leads to losses. Patience, observation, and sticking to a plan make all the difference. Learn more insights at http:// t.me/NiftyNerve #Nifty #Sensex #Nifty50 #StockMarket #NiftyAnalysis #PriceAction",0,0,0,[],"['#nifty' '#sensex' '#nifty50' '#stockmarket' '#niftyanalysis'
 '#priceaction']",/NiftyNerve/status/2008713194362335353,#nifty50
Financial_Beast,2026-01-07T01:29:12.000Z,"Morning moves(06/01/2026-Tuesday) Asian markets trade mix, following gains from U.S markets. Gift Nifty trading negative around 70 points, indicating a muted start for Nifty. #Nifty50",0,0,0,[],['#nifty50'],/Financial_Beast/status/2008712491006915011,#nifty50
ashesh242,2026-01-07T01:23:56.000Z,Check out my #NIFTYJR analysis on @TradingView : https:// in.tradingview.com/chart/NIFTYJR/ zxXwBG9M-Niftynext50-next-levels/ ... #Nifty #Nifty50 #niftynext50,0,1,5,['@TradingView'],['#niftyjr' '#nifty' '#nifty50' '#niftynext50'],/ashesh242/status/2008711165619359921,#nifty50
StocksStar,2026-01-07T14:41:53.000Z,#BankNifty #Nifty #Nifty50 #IndianStockMarket #NSE #BSE #ShareMarket #ShareMarketIndia #StockMarketIndia #IntradayTrading #OptionsTrading #BankNiftyOption #DalalStreet #StockMarketNews #niftyOptions,0,0,0,[],"['#banknifty' '#nifty' '#nifty50' '#indianstockmarket' '#nse' '#bse'
 '#sharemarket' '#sharemarketindia' '#stockmarketindia' '#intradaytrading'
 '#optionstrading' '#bankniftyoption' '#dalalstreet' '#stockmarketnews'
 '#niftyoptions']",/StocksStar/status/2008911976362394074,#nifty50
StocksStar,2026-01-07T14:41:37.000Z,#BankNifty #Nifty #Nifty50 #IndianStockMarket #NSE #BSE #ShareMarket #ShareMarketIndia #StockMarketIndia #IntradayTrading #OptionsTrading #BankNiftyOption #DalalStreet #StockMarketNews #TradingStrategy,0,0,0,[],"['#banknifty' '#nifty' '#nifty50' '#indianstockmarket' '#nse' '#bse'
 '#sharemarket' '#sharemarketindia' '#stockmarketindia' '#intradaytrading'
 '#optionstrading' '#bankniftyoption' '#dalalstreet' '#stockmarketnews'
 '#tradingstrategy']",/StocksStar/status/2008911908678848777,#nifty50
StocksStar,2026-01-07T14:41:27.000Z,#BankNifty #Nifty #Nifty50 #IndianStockMarket #NSE #BSE #ShareMarket #ShareMarketIndia #StockMarketIndia #IntradayTrading #OptionsTrading #BankNiftyOption #DalalStreet #StockMarketNews #TradingStrategy,0,0,0,[],"['#banknifty' '#nifty' '#nifty50' '#indianstockmarket' '#nse' '#bse'
 '#sharemarket' '#sharemarketindia' '#stockmarketindia' '#intradaytrading'
 '#optionstrading' '#bankniftyoption' '#dalalstreet' '#stockmarketnews'
 '#tradingstrategy']",/StocksStar/status/2008911868233232606,#nifty50
umakanthonline,2026-01-07T14:32:57.000Z,"#NIFTY50 USD is back at the support zone. #Trump has shaken the bull move in our markets. FII shorts are building continuously, waiting for a shocking tariff or headline from Trump to trigger a fall and cover positions. They are rotating shorts across index heavyweights one day",0,5,14,[],['#nifty50' '#trump'],/umakanthonline/status/2008909727363924186,#nifty50
kotaksecurities,2026-01-07T14:31:42.000Z,Indecisiveness in the market | 8th Jan 2026 Indecisive Market Action - Shrikant Chouhan Breaks Down Key Nifty & Bank Nifty Levels for Tomorrow. #Nifty50LiveTradingToday #Nifty50 #Nifty50Today #Nifty50Trading #IntradayStrategy #IntradayTrading #IntradayLiveTrading,0,0,1,[],"['#nifty50livetradingtoday' '#nifty50' '#nifty50today' '#nifty50trading'
 '#intradaystrategy' '#intradaytrading' '#intradaylivetrading']",/kotaksecurities/status/2008909411218235677,#nifty50
BMS_MONEY,2026-01-07T14:30:00.000Z,Value of ₹1 Lakh in 3Y - Conservative Hybrid Funds (31-Dec-2025) https:// bmsmoney.com/eng/mutual-fun d/top-performing-conservative-hybrid-fund ... #MutualFunds #MutualFundsSahiHai #nifty50 #NiftyIT #sensex #India,0,0,0,[],"['#mutualfunds' '#mutualfundssahihai' '#nifty50' '#niftyit' '#sensex'
 '#india']",/BMS_MONEY/status/2008908987270394261,#nifty50
assetsopulent,2026-01-07T14:29:03.000Z,Market Conclusions 07 Jan 2026 #FinancialLiteracy #IndianStockMarket #Nifty50 #sensex,0,0,0,[],['#financialliteracy' '#indianstockmarket' '#nifty50' '#sensex'],/assetsopulent/status/2008908747457126665,#nifty50
davitkvrtskhlia,2026-01-07T14:23:13.000Z,Source: https:// medium.com/@davitKvaratsk heli/indian-stock-markets-show-volatile-trading-pattern-with-mixed-closing-results-amid-it-sector-6cbddf776221 ... #IndianStockMarket #Nifty50 #Sensex #ITSector #MarketVolatility,0,0,0,['@davitKvaratsk'],['#indianstockmarket' '#nifty50' '#sensex' '#itsector' '#marketvolatility'],/davitkvrtskhlia/status/2008907279312023927,#nifty50
Tusharpatel148,2026-01-07T14:22:15.000Z,ALGO Running On Tradetron for Nifty for Option Buying in Nifty Dt:-07/01/2026 Trade Taken:= 2 No of Lots:= 1 P&L:= -172 Monthly Return:= +2916 #Nifty50 #optionsbuying #trading #Nifty #algotrading #automation,0,0,0,[],"['#nifty50' '#optionsbuying' '#trading' '#nifty' '#algotrading'
 '#automation']",/Tusharpatel148/status/2008907033446371395,#nifty50
gag_kal,2026-01-07T14:16:52.000Z,"#Nifty #Nifty50 #Stockmarketindia Buy on dips 2mrw ranges Upr 26150-200( if brks, 26300-370 coming ) Lwr 26020-25960-880( if crax, 25820-770-710 coming ) Baaki, Mr mkt ki marzi",0,0,0,[],['#nifty' '#nifty50' '#stockmarketindia'],/gag_kal/status/2008905679533388039,#nifty50
jaipworrier,2026-01-07T14:10:43.000Z,"2/11: Market Close Sensex: 84,961.14 (-102 pts, -0.12%) Nifty: 26,140.75 (-38 pts, -0.14%) Bank Nifty: 59,990.85 (-128 pts, -0.21%) FII selling pressure, DII support #Nifty50 #BankNifty #BSE #NSE",1,0,0,[],['#nifty50' '#banknifty' '#bse' '#nse'],/jaipworrier/status/2008904134322450443,#nifty50
tradingsoul,2026-01-07T14:06:29.000Z,"Closing above 26,325.00 is crucial for the next up trend. #Nifty50",0,0,0,[],['#nifty50'],/tradingsoul/status/2008903066016530531,#nifty50
kumarvikram420,2026-01-07T14:05:41.000Z,Check out my #NIFTY260113P26300 analysis on @TradingView : https:// tradingview.com/x/iEF6Unjl/ 07-01-2026 #Nifty #Nifty50 #optionbuying #JustOneSetup,0,0,0,['@TradingView'],['#nifty260113p26300' '#nifty' '#nifty50' '#optionbuying' '#justonesetup'],/kumarvikram420/status/2008902866887745676,#nifty50
TraderKaruna,2026-01-07T14:05:29.000Z,"#Nifty50 #Sensex30 #NiftyBank #BankNifty #NiftyOptions #SensexOptions #BankniftyOptions ""Entry At Exit"" For Concepts Credits to @SasiTrader Buyers/Sellers Battle! Always Wait For Discount-Buy! Always Wait For Premium-Sell! Simple Rule!! But Most Powerful Rule too!!",0,0,0,['@SasiTrader'],"['#nifty50' '#sensex30' '#niftybank' '#banknifty' '#niftyoptions'
 '#sensexoptions' '#bankniftyoptions']",/TraderKaruna/status/2008902814052048900,#nifty50
finsharesmukesh,2026-01-07T14:04:39.000Z,"FIIs & DIIs: Trading Activities as on January 7, 2026 FII F&O (Net) -4,237.61 FII Index FUT -1,449.97 FII Index OPT -1,498.65 FII Stock FUT -1,073.12 FII Stock OPT -215.87 FII Cash -1,527.71 DII Cash +2,889.32 All Figure in Crores #StockMarketIndia #Nifty50",0,0,0,[],['#stockmarketindia' '#nifty50'],/finsharesmukesh/status/2008902606266232915,#nifty50
charts_wizard,2026-01-07T13:57:10.000Z,#OFSS #Nifty #Nifty50 #IndianStockMarket #NiftyAnalysis #StockMarketIndia #Sensex #NiftyIT #NIFTYOUTLOOK #banknifty OFSS at 7832. Bullish breakout on daily charts with a target of 8300/8400 Follow for more such trades @charts_wizard,0,0,0,['@charts_wizard'],"['#ofss' '#nifty' '#nifty50' '#indianstockmarket' '#niftyanalysis'
 '#stockmarketindia' '#sensex' '#niftyit' '#niftyoutlook' '#banknifty']",/charts_wizard/status/2008900722272899429,#nifty50
BasicshikshakC,2026-01-07T13:55:42.000Z,"1. FII Data: - Buy value: ₹14,663.53 cr - Sell value: ₹16,191.24 cr - Net: -₹1,527.71 cr (net selling) 2. DII Data: - Buy value: ₹18,364.76 cr - Sell value: ₹15,475.44 cr - Net: +₹2,889.32 crores (net buying) 3. Overall Net: ₹1,361.61 cr #Nifty50",0,0,2,[],['#nifty50'],/BasicshikshakC/status/2008900353291612333,#nifty50
Nifty0007,2026-01-07T13:54:00.000Z,Drive karte hue ya work mein busy? Jan 8th Nifty podcast play karo! पूरा सुनो for today’s levels & strategy. Enjoy & subscribe https:// youtu.be/gdFBU-dXEBg #Nifty #Nifty50 #NiftyTrading #OptionsTrading #StockMarketIndia,0,0,0,[],['#nifty' '#nifty50' '#niftytrading' '#optionstrading' '#stockmarketindia'],/Nifty0007/status/2008899924822507577,#nifty50
sarbajit_ghatak,2026-01-07T13:53:16.000Z,"#Nifty50 Is this a rejection ? OR There is a surprise around the corner ? FIIs sold Rs. 1,527.71 crore today. #FIIs",0,0,0,[],['#nifty50' '#fiis'],/sarbajit_ghatak/status/2008899740164108309,#nifty50
Mani24240,2026-01-07T13:47:36.000Z,#Coalindia facing resistance near 445 and again at 460-470 #ATH #Nifty50 #Nifty #Wave1,0,0,0,[],['#coalindia' '#ath' '#nifty50' '#nifty' '#wave1'],/Mani24240/status/2008898316348887491,#nifty50
NDcapital7,2026-01-07T13:46:50.000Z,Nifty Trade Trail sl in hit . Testing strategy on live trade not on paper trade #Nifty50 #OptionsTrading #optionbuying,0,0,0,[],['#nifty50' '#optionstrading' '#optionbuying'],/NDcapital7/status/2008898122676936963,#nifty50
ArjitSachan,2026-01-07T12:53:10.000Z,Dear option traders.I tally share market from 2021 and specially on nifty 50.After 4 years I developed a strategy in nifty50. my strategy work 100% so that I need investor who is also interested to work on my strategy.#optiontrader #sharemarketindia #Nifty50 #sharemarket #trading,0,0,0,[],['#optiontrader' '#sharemarketindia' '#nifty50' '#sharemarket' '#trading'],/ArjitSachan/status/2008884615872950326,#nifty50
SejpalAayush,2026-01-07T12:52:56.000Z,1. parallel channel 2. one strong break-out of strong resistance 3. buyers in last two candles. At daily support (not shown.) for education. #Nifty #Nifty50,0,0,0,[],['#nifty' '#nifty50'],/SejpalAayush/status/2008884555831550248,#nifty50
pratik484,2026-01-07T12:15:48.000Z,Today's nifty view worked very well 26060 given as support n low 26067. Also above 26080 said reversal of 50 to 80 points High 26154 n got 74 points. Intraday levels working perfectly well #Nifty #Nifty50,0,0,0,[],['#nifty' '#nifty50'],/pratik484/status/2008875213904392611,#nifty50
Jayantiitian,2026-01-07T12:14:24.000Z,Ye kya ho rha iss stock me Note: it's not an AI generated. Can any big analyst help me understand this ? @WeekendInvestng @Sharad9Dubey @theparthrastogi @ChikouTrader @Chart_Wallah108 #defencestocks #Nifty50 #Nifty,0,1,2,"['@WeekendInvestng' '@Sharad9Dubey' '@theparthrastogi' '@ChikouTrader'
 '@Chart_Wallah108']",['#defencestocks' '#nifty50' '#nifty'],/Jayantiitian/status/2008874859330416921,#nifty50
Yuvaraj_k_26,2026-01-07T12:13:11.000Z,Never ever trade with borrowed money. Never bro. Never #nifty #Nifty50 #nseindia #sensex #mcx #crudeoil,0,0,1,[],['#nifty' '#nifty50' '#nseindia' '#sensex' '#mcx' '#crudeoil'],/Yuvaraj_k_26/status/2008874555176317423,#nifty50
AmirRifS,2026-01-07T12:08:52.000Z,"GDP growth rate Projection 7.4% Prevoius 6.5% consensus 7.7%, this should attract FIIs #oott #nifty50 #natgas",0,0,0,[],['#oott' '#nifty50' '#natgas'],/AmirRifS/status/2008873467928805854,#nifty50
InformistMedia,2026-01-07T12:03:34.000Z,"Headline equity indices fell for the third straight session as the Nifty 50 moved in a thin range, dragged by HDFC Bank, financials and autos. Cipla was the top loser, Titan gained. #Markets #Nifty50 #StockMarket More details below: https:// informistmedia.com/EquityWire/421 86/India-Stocks-Review-Down-for-third-day-HDFC-Bank-s-fall-weighs-on-Nifty-50 ...",0,0,1,[],['#markets' '#nifty50' '#stockmarket'],/InformistMedia/status/2008872134144360829,#nifty50
ShailendraSolo4,2026-01-07T03:59:55.000Z,#Nifty #Nifty50 #niftyOptions #banknifty ..It took literally 7 minutes to earn 31k and close my trade. What's my next plan? Chill with family. Go to a saloon for a haircut. Watch a . All set and done for the day. .,1,0,0,[],['#nifty' '#nifty50' '#niftyoptions' '#banknifty'],/ShailendraSolo4/status/2008750417979863188,#nifty50
Babusonachiver,2026-01-07T15:01:07.000Z,"Nifty Analysis | 07.01.26 The market closed flat again. My plan remains unchanged. Bias: Bullish Plan: I prefer to BUY above 26,300 Selling: No plan to sell in this zone But how do you trade this market? A thread on my strategy #Nifty50 #StockMarketIndia",4,0,0,[],"['#nifty50', '#stockmarketindia']",/Babusonachiver/status/2008916816769478664,#nifty50
ABHIJIT_YADAV_,2026-01-07T14:58:07.000Z,#NIFTY50 #SENSEX in coming days big big hapening,0,0,0,[],"['#nifty50', '#sensex']",/ABHIJIT_YADAV_/status/2008916061971005775,#nifty50
sandeepAhuja4,2026-01-07T14:56:37.000Z,Nifty formed a doji today. Share your views where it will go in near future? #Nifty50 #OptionsTrading #NSE #Nifty,0,0,0,[],"['#nifty50', '#optionstrading', '#nse', '#nifty']",/sandeepAhuja4/status/2008915682570993804,#nifty50
TradelikeLord,2026-01-07T14:56:11.000Z,"FII Derivative Market Activity (Jan 7, 2026) Index futures: Rs. -1449.97 Crores Index options: Rs. -1498.65 Crores Stock futures: Rs. 1073.12 Crores Stock options: Rs. -215.87 Crores #Nifty50 #StockMarketIndia",0,0,1,[],"['#nifty50', '#stockmarketindia']",/TradelikeLord/status/2008915575498789197,#nifty50
TradelikeLord,2026-01-07T14:55:13.000Z,"FII Capital Market Activity (Jan 7, 2026) Buy value: Rs. 14663.53 Crores Sell value: Rs. 16191.24 Crores Net Value: Rs. -1527.71 Crores DII Capital Market Activity (Jan 7, 2026) Buy value: Rs. 18364.76 Crores Sell value: Rs. 15475.44 Crores Net Value: Rs. 2889.32 Crores #Nifty50",0,0,1,[],['#nifty50'],/TradelikeLord/status/2008915333105811478,#nifty50
StockAnalyst007,2026-01-07T14:52:24.000Z,Why this worked Chart structure aligned Option price at value zone Momentum confirmation No overtrading — just patience This is how consistent traders operate. Miss one trade. Fine Miss this system daily? Follow + Join Telegram 4 free setups #Nifty #Nifty50,0,0,0,[],"['#nifty', '#nifty50']",/StockAnalyst007/status/2008914624444543081,#nifty50
sagar_upadhye89,2026-01-07T14:52:18.000Z,#NMDC looks good.. Let's see whethere it breaks these levels this time or not..!! #Nifty50 #Nifty,0,0,0,[],"['#nmdc', '#nifty50', '#nifty']",/sagar_upadhye89/status/2008914597957582955,#nifty50
som_days,2026-01-07T14:46:47.000Z,https:// youtu.be/FstXaic1o1M?si =tg_qFxyv3I3OEpM9 ... #Nifty #Nifty50 #TradingStrategy #MarkShala,0,0,0,[],"['#nifty', '#nifty50', '#tradingstrategy', '#markshala']",/som_days/status/2008913208040730976,#nifty50
